stop_id,MSOA11CD,MSOA11NM,stop_name,geometry
490000200E,E02000193,Camden 028,Russell Square,POINT (-0.127126 51.52233)
490005624S,E02000193,Camden 028,Southampton Row,POINT (-0.123489 51.52105)
490013477A,E02000193,Camden 028,Southampton Row  Theobalds Road,POINT (-0.120722 51.51857)
490013477Y,E02000193,Camden 028,Southampton Row  Theobalds Road,POINT (-0.121908 51.51953)
490003794O,E02000193,Camden 028,British Museum,POINT (-0.124179 51.519)
490004359OA,E02000193,Camden 028,British Museum,POINT (-0.125628 51.51844)
490011815K,E02000193,Camden 028,Bedford Place,POINT (-0.124883 51.52081)
490011816N,E02000193,Camden 028,Montague Street,POINT (-0.126078 51.52012)
490002124ZZ,E02000193,Camden 028,Stephen Street,POINT (-0.131582 51.51807)
490000200J,E02000193,Camden 028,Russell Square,POINT (-0.126277 51.52336)
490000235Z,E02000193,Camden 028,New Oxford Street,POINT (-0.128466 51.51673)
4900008166W,E02000193,Camden 028,New Oxford Street  High Holborn,POINT (-0.123618 51.51721)
490008166Q,E02000193,Camden 028,High Holborn,POINT (-0.121477 51.51741)
490011487G,E02000193,Camden 028,Red Lion Square,POINT (-0.119495 51.51897)
490006203RA,E02000193,Camden 028,Drury Lane,POINT (-0.12384 51.51636)
490023076W,E02000193,Camden 028,St Giles High Street,POINT (-0.127345 51.5156)
490008165B,E02000193,Camden 028,Gray's Inn Road Chancery Lane,POINT (-0.112512 51.52018)
490008165C,E02000193,Camden 028,High Holborn  Chancery Lane Station,POINT (-0.111885 51.51932)
490000235N,E02000193,Camden 028,Tottenham Court Road Station,POINT (-0.12874 51.51602)
490000111B,E02000506,Hillingdon 013,Hillingdon Station,POINT (-0.448407 51.55351)
490000111N,E02000506,Hillingdon 013,Hillingdon Station,POINT (-0.448315 51.55367)
490007540N,E02000506,Hillingdon 013,Grosvenor Crescent,POINT (-0.449815 51.54603)
490008222N,E02000506,Hillingdon 013,Hillingdon Circus,POINT (-0.449055 51.55141)
490010483N,E02000506,Hillingdon 013,Oak Farm Library,POINT (-0.450228 51.54235)
490013089N,E02000506,Hillingdon 013,Swakeleys Drive,POINT (-0.447273 51.55674)
490013089S,E02000506,Hillingdon 013,Swakeleys Drive,POINT (-0.446635 51.55683)
490007787N,E02000506,Hillingdon 013,Harefield Road,POINT (-0.469888 51.55685)
490007787S,E02000506,Hillingdon 013,Harefield Road,POINT (-0.46957 51.55688)
490010340N,E02000506,Hillingdon 013,North Common Road (UB8),POINT (-0.470186 51.55483)
490010340S,E02000506,Hillingdon 013,North Common Road (UB8),POINT (-0.469945 51.55471)
490010810E,E02000506,Hillingdon 013,The Hermitage,POINT (-0.471644 51.55052)
490010810W,E02000506,Hillingdon 013,The Hermitage,POINT (-0.47213 51.55021)
490011648N,E02000506,Hillingdon 013,Roker Park Avenue,POINT (-0.466852 51.56218)
490011649S,E02000506,Hillingdon 013,Roker Park Avenue,POINT (-0.466178 51.5625)
490014240N,E02000506,Hillingdon 013,Warren Road Ickenham,POINT (-0.468687 51.56038)
490014240S,E02000506,Hillingdon 013,Warren Road Ickenham,POINT (-0.469032 51.55958)
490003484E,E02000506,Hillingdon 013,Auriol Drive (UB10),POINT (-0.451551 51.55225)
490003484W,E02000506,Hillingdon 013,Auriol Drive (UB10),POINT (-0.451035 51.55214)
490013113E,E02000506,Hillingdon 013,Sweetcroft Lane,POINT (-0.459222 51.54891)
490013113W,E02000506,Hillingdon 013,Sweetcroft Lane,POINT (-0.45847 51.54939)
490013967N,E02000506,Hillingdon 013,Uxbridge College,POINT (-0.471448 51.54818)
490003062N,E02000506,Hillingdon 013,Colnedale Road,POINT (-0.476663 51.55485)
490005344N,E02000506,Hillingdon 013,Clare House Nursing Home,POINT (-0.473475 51.55656)
490005344S,E02000506,Hillingdon 013,Clare House Nursing Home,POINT (-0.473317 51.55654)
490013090E,E02000506,Hillingdon 013,Swakeleys Drive Thornhill Rd,POINT (-0.458357 51.55998)
490013090W,E02000506,Hillingdon 013,Swakeleys Drive Thornhill Rd,POINT (-0.458618 51.55995)
490004139E,E02000524,Hillingdon 031,Boltons Lane,POINT (-0.444843 51.48117)
490004149W,E02000524,Hillingdon 031,Mondial Way,POINT (-0.444591 51.48098)
490008016S,E02000524,Hillingdon 031,Heathrow Central Bus Station,POINT (-0.452586 51.47154)
490010245N,E02000524,Hillingdon 031,Newport Road,POINT (-0.459575 51.48033)
490012176E,E02000524,Hillingdon 031,Nene Road,POINT (-0.448237 51.48132)
490012176W,E02000524,Hillingdon 031,Nene Road,POINT (-0.447713 51.48105)
490012177E,E02000524,Hillingdon 031,Sipson Way  Blunts Avenue,POINT (-0.455017 51.4814)
4900801619,E02000524,Hillingdon 031,Heathrow Central Bus Station,POINT (-0.453456 51.47136)
490005095W,E02000524,Hillingdon 031,Cherry Lane Schools,POINT (-0.459904 51.49835)
490006683N,E02000524,Hillingdon 031,Doghurst Drive,POINT (-0.449327 51.48229)
490007821N,E02000524,Hillingdon 031,Harmondsworth Lane,POINT (-0.457888 51.49107)
490007821S,E02000524,Hillingdon 031,Harmondsworth Lane,POINT (-0.457105 51.48994)
490012175N,E02000524,Hillingdon 031,Sipson Close,POINT (-0.456031 51.48806)
490012175S,E02000524,Hillingdon 031,Sipson Close,POINT (-0.455802 51.48758)
490012177S,E02000524,Hillingdon 031,Sipson Way,POINT (-0.453818 51.48536)
490012177W,E02000524,Hillingdon 031,Sipson Way,POINT (-0.454488 51.48554)
490013500N,E02000524,Hillingdon 031,The Plough,POINT (-0.458154 51.49343)
490013500S,E02000524,Hillingdon 031,The Plough,POINT (-0.458108 51.49352)
490000103C,E02000524,Hillingdon 031,Hatton Cross Station,POINT (-0.423376 51.4668)
490000103F,E02000524,Hillingdon 031,Hatton Cross Station,POINT (-0.422854 51.46734)
490000384Z,E02000524,Hillingdon 031,Cranford Lane Hatton Cross,POINT (-0.425287 51.47612)
490010349S,E02000524,Hillingdon 031,Eastchurch Road,POINT (-0.426464 51.47707)
490000103E,E02000524,Hillingdon 031,Hatton Cross Station,POINT (-0.423738 51.46674)
490000104E,E02000524,Hillingdon 031,Heathrow Terminal 4,POINT (-0.446646 51.45904)
490000104N,E02000524,Hillingdon 031,Heathrow Terminal 4,POINT (-0.446705 51.45899)
490004355N,E02000524,Hillingdon 031,Cargo Centre,POINT (-0.460663 51.45872)
490004355S,E02000524,Hillingdon 031,Cargo Centre,POINT (-0.460262 51.45867)
490011963E,E02000524,Hillingdon 031,Scylla Road,POINT (-0.449272 51.45631)
490011963W,E02000524,Hillingdon 031,Scylla Road,POINT (-0.44755 51.45658)
490011966W,E02000524,Hillingdon 031,Sealand Road,POINT (-0.461537 51.45754)
490012056E,E02000524,Hillingdon 031,Starlight Way,POINT (-0.441086 51.46)
490012056W,E02000524,Hillingdon 031,Sheffield Way,POINT (-0.438981 51.4601)
490015440S,E02000524,Hillingdon 031,Heathrow Cargo Area,POINT (-0.468074 51.45877)
4900164301,E02000524,Hillingdon 031,Heathrow Terminal 5,POINT (-0.489666 51.47314)
4900164307,E02000524,Hillingdon 031,Heathrow Terminal 5,POINT (-0.489517 51.47199)
490005530E,E02000524,Hillingdon 031,Compass Centre,POINT (-0.467873 51.48154)
490005530W,E02000524,Hillingdon 031,Compass Centre,POINT (-0.469488 51.48149)
490007897E,E02000524,Hillingdon 031,Pinglestone Close,POINT (-0.474373 51.48182)
490007897W,E02000524,Hillingdon 031,Pinglestone Close,POINT (-0.475746 51.48168)
490008014W,E02000524,Hillingdon 031,Bath Road  Newport Road,POINT (-0.463096 51.481)
490008019E,E02000524,Hillingdon 031,Heathrow Park Thistle Hotel,POINT (-0.481712 51.48158)
490008019W,E02000524,Hillingdon 031,Heathrow Park Thistle Hotel,POINT (-0.482365 51.48142)
490008021W,E02000524,Hillingdon 031,Sipson Road,POINT (-0.451725 51.48124)
490009308E,E02000524,Hillingdon 031,The Square,POINT (-0.489465 51.48142)
490009308W,E02000524,Hillingdon 031,Heathrow Close,POINT (-0.490974 51.48021)
490010009E,E02000524,Hillingdon 031,Moor Bridge,POINT (-0.499463 51.47912)
490010009W,E02000524,Hillingdon 031,Moor Bridge,POINT (-0.498621 51.47888)
490010245E,E02000524,Hillingdon 031,Newport Road,POINT (-0.461943 51.48103)
490000103D,E02000524,Hillingdon 031,Hatton Cross Station,POINT (-0.423363 51.46677)
490000103Z,E02000524,Hillingdon 031,Hatton Cross Station,POINT (-0.423199 51.46693)
490003332E,E02000524,Hillingdon 031,Animal Reception Centre,POINT (-0.453583 51.45482)
4900164306,E02000524,Hillingdon 031,Heathrow Terminal 5,POINT (-0.489526 51.47217)
490003680N,E02000524,Hillingdon 031,Skyport Drive,POINT (-0.47652 51.48266)
490003680S,E02000524,Hillingdon 031,Skyport Drive,POINT (-0.476336 51.48255)
490004744N,E02000524,Hillingdon 031,Candover Close,POINT (-0.476115 51.48616)
490004744S,E02000524,Hillingdon 031,Candover Close,POINT (-0.476008 51.48592)
490007820E,E02000524,Hillingdon 031,Harmondsworth Lane Hatch Lane,POINT (-0.474779 51.48951)
490007820W,E02000524,Hillingdon 031,Harmondsworth Lane Hatch Lane,POINT (-0.474153 51.4897)
490009920S,E02000524,Hillingdon 031,Mill Road Wise Lane,POINT (-0.479423 51.50145)
490011675N,E02000524,Hillingdon 031,Roseary Close,POINT (-0.477753 51.4984)
490011675S,E02000524,Hillingdon 031,Roseary Close,POINT (-0.477701 51.49822)
490013392N,E02000524,Hillingdon 031,The Green West Drayton,POINT (-0.477314 51.50291)
490015484W,E02000524,Hillingdon 031,Mill Road West Drayton,POINT (-0.479945 51.50092)
4900801618,E02000524,Hillingdon 031,Heathrow Central Bus Station,POINT (-0.453197 51.47135)
490010171W,E02000524,Hillingdon 031,Nelson Road Compass Centre,POINT (-0.465782 51.47992)
490010174E,E02000524,Hillingdon 031,Nene Road Roundabout,POINT (-0.450645 51.47953)
490010197E,E02000524,Hillingdon 031,Newbury Road  Compass Centre,POINT (-0.465929 51.4811)
490014282E,E02000524,Hillingdon 031,Duke's Bridge,POINT (-0.485303 51.48314)
490014282T,E02000524,Hillingdon 031,Colnbrook By-Pass,POINT (-0.483075 51.48259)
4900080165,E02000524,Hillingdon 031,Heathrow Central Bus Station,POINT (-0.453844 51.47096)
4900164303,E02000524,Hillingdon 031,Heathrow Terminal 5,POINT (-0.489633 51.47283)
490000104W,E02000524,Hillingdon 031,Heathrow Terminal 4,POINT (-0.446598 51.45877)
49001643023,E02000524,Hillingdon 031,Heathrow Terminal 5,POINT (-0.489841 51.47179)
490020168S,E02000524,Hillingdon 031,Holiday Inn M4 J4,POINT (-0.456192 51.49479)
490020172S,E02000524,Hillingdon 031,Park Inn Heathrow,POINT (-0.451267 51.48242)
490020177W,E02000524,Hillingdon 031,Renaissance Hotel Heathrow,POINT (-0.446154 51.48075)
490020180N,E02000524,Hillingdon 031,Sofitel T5,POINT (-0.490881 51.47343)
490020181E,E02000524,Hillingdon 031,Thistle T5,POINT (-0.483379 51.48036)
490000937Z,E02000524,Hillingdon 031,Easirent Airport Gate,POINT (-0.459792 51.48329)
490020201W,E02000524,Hillingdon 031,Heathrow Terminal 2 Arrivals,POINT (-0.45235 51.46957)
49001643012,E02000524,Hillingdon 031,Heathrow Terminal 5,POINT (-0.48956 51.47113)
4900801620,E02000524,Hillingdon 031,Heathrow Central Bus Station,POINT (-0.4537 51.47137)
490000119K,E02000978,Westminster 019,Hyde Park Corner,POINT (-0.15104 51.50135)
490000119P,E02000978,Westminster 019,Hyde Park Corner,POINT (-0.153756 51.5026)
490005138N,E02000978,Westminster 019,Wilton Street,POINT (-0.148281 51.49938)
490000144W,E02000978,Westminster 019,Marble Arch,POINT (-0.158349 51.51161)
490006111N2,E02000978,Westminster 019,Dorchester Hotel,POINT (-0.154793 51.5083)
490009277Y,E02000978,Westminster 019,London Hilton Hotel,POINT (-0.152113 51.50509)
490000119N,E02000978,Westminster 019,Hyde Park Corner,POINT (-0.153449 51.50271)
490000119T,E02000978,Westminster 019,Hyde Park Corner,POINT (-0.153508 51.50302)
490000130KD,E02000978,Westminster 019,Knightsbridge Station,POINT (-0.162332 51.50073)
490007841KB,E02000978,Westminster 019,Harrods,POINT (-0.164273 51.49941)
490000133B,E02000978,Westminster 019,Lancaster Gate Station,POINT (-0.175225 51.5116)
490000144A,E02000978,Westminster 019,Marble Arch  Bayswater Road,POINT (-0.163315 51.51284)
490008446W,E02000978,Westminster 019,Hyde Park Street,POINT (-0.166918 51.51247)
490009081W,E02000978,Westminster 019,Leinster Terrace,POINT (-0.180748 51.5108)
490011121W,E02000978,Westminster 019,Porchester Terrace,POINT (-0.184107 51.5104)
490014055W,E02000978,Westminster 019,Victoria Gate,POINT (-0.170652 51.51209)
490011193S,E02000978,Westminster 019,Prince Consort Road,POINT (-0.179889 51.50052)
4.90E+10,E02000978,Westminster 019,Kensington Road  Royal Albert Hall,POINT (-0.181975 51.50169)
49003182RT,E02000978,Westminster 019,Imperial College  Queens Gate Terrace,POINT (-0.179745 51.49945)
490000130KE,E02000978,Westminster 019,Knightsbridge Station  Harrods,POINT (-0.161907 51.50163)
490006691W,E02000978,Westminster 019,Exhibition Road,POINT (-0.173313 51.50176)
490008875KH,E02000978,Westminster 019,Knightsbridge Station  Harrods,POINT (-0.163169 51.50177)
490011198E,E02000978,Westminster 019,Prince Of Wales Gate,POINT (-0.171042 51.50198)
490011198W,E02000978,Westminster 019,Prince Of Wales Gate,POINT (-0.169304 51.50184)
4.90E+09,E02000978,Westminster 019,Queens Gate,POINT (-0.181305 51.50151)
490011750E,E02000978,Westminster 019,Royal Albert Hall,POINT (-0.176421 51.50188)
490011750W,E02000978,Westminster 019,Royal Albert Hall,POINT (-0.178843 51.50146)
490011822E,E02000978,Westminster 019,Rutland Gardens,POINT (-0.167127 51.50187)
490011822W,E02000978,Westminster 019,Knightsbridge Barracks,POINT (-0.166039 51.5017)
490000119W,E02000978,Westminster 019,Hyde Park Corner,POINT (-0.153161 51.50304)
490000119M,E02000978,Westminster 019,Hyde Park Corner,POINT (-0.153274 51.50275)
490000119S,E02000978,Westminster 019,Hyde Park Corner,POINT (-0.153914 51.50297)
490006394S,E02000978,Westminster 019,Eaton Square,POINT (-0.152671 51.49486)
490006401E,E02000978,Westminster 019,Ebury Street,POINT (-0.15058 51.49313)
490016263E,E02000978,Westminster 019,Prince Consort Road,POINT (-0.178057 51.49987)
490016263RW,E02000978,Westminster 019,Prince Consort Road  Imperial College,POINT (-0.179012 51.49975)
490000119R,E02000978,Westminster 019,Hyde Park Corner,POINT (-0.154148 51.50289)
490000119ZA,E02000978,Westminster 019,Hyde Park Corner,POINT (-0.154002 51.50257)
490000097T,E02000384,Hammersmith and Fulham 013,Hammersmith (H&C and Circle Lines),POINT (-0.225208 51.49334)
490007705C,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.223985 51.49219)
490007705J,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.222937 51.49283)
490007711WA,E02000384,Hammersmith and Fulham 013,Hammersmith Town Hall,POINT (-0.23286 51.49251)
490008801P,E02000384,Hammersmith and Fulham 013,Livat Hammersmith Shopping Centre,POINT (-0.227138 51.49259)
490015588E,E02000384,Hammersmith and Fulham 013,Lamington Street,POINT (-0.232613 51.49443)
490007705F,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.223525 51.49216)
490007702Y,E02000384,Hammersmith and Fulham 013,Hammersmith Broadway,POINT (-0.223394 51.48998)
490007702Z,E02000384,Hammersmith and Fulham 013,Hammersmith Broadway,POINT (-0.223413 51.49096)
490007705B,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.224348 51.49246)
490007705D,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.223749 51.49196)
490007708V,E02000384,Hammersmith and Fulham 013,Hammersmith Library,POINT (-0.224044 51.49362)
490007708XA,E02000384,Hammersmith and Fulham 013,Hammersmith Library,POINT (-0.223639 51.49404)
490007705A,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.224502 51.49259)
490007238E,E02000384,Hammersmith and Fulham 013,Glenthorne House,POINT (-0.226858 51.49461)
490007704QA,E02000384,Hammersmith and Fulham 013,Hammersmith Broadway,POINT (-0.221793 51.49298)
490007705G,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.223956 51.49255)
490007705H1,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.222732 51.49255)
490007705Z3,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.223218 51.49263)
490007708X,E02000384,Hammersmith and Fulham 013,Hammersmith Library,POINT (-0.223859 51.4943)
490007703K,E02000384,Hammersmith and Fulham 013,Hammersmith Bridge Road,POINT (-0.22663 51.49158)
490007703M,E02000384,Hammersmith and Fulham 013,Hammersmith Bridge Road,POINT (-0.225816 51.49213)
490007703ZN,E02000384,Hammersmith and Fulham 013,Hammersmith Bridge Road,POINT (-0.228483 51.49023)
490007705K,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.222909 51.49242)
490007705Z2,E02000384,Hammersmith and Fulham 013,Hammersmith Bus Station,POINT (-0.223145 51.49267)
490007705N,E02000384,Hammersmith and Fulham 013,Hammersmith Broadway,POINT (-0.225569 51.49219)
490003854E,E02000543,Hounslow 018,Bell Road (TW3),POINT (-0.364754 51.46473)
490005798S,E02000543,Hounslow 018,Cromwell Road (TW3),POINT (-0.369458 51.45999)
490007573J,E02000543,Hounslow 018,Grove Road (TW3),POINT (-0.362936 51.46686)
490007573N,E02000543,Hounslow 018,Grove Road (TW3),POINT (-0.362482 51.46708)
490007766M,E02000543,Hounslow 018,Douglas Road (TW3),POINT (-0.360309 51.46827)
490008126E,E02000543,Hounslow 018,Hibernia Road,POINT (-0.36646 51.46293)
490008399K,E02000543,Hounslow 018,Hounslow High Street,POINT (-0.358006 51.46945)
490013777O,E02000543,Hounslow 018,Treaty Centre,POINT (-0.362121 51.46752)
490007766L,E02000543,Hounslow 018,Fairfields Road,POINT (-0.358468 51.46901)
490013259V,E02000543,Hounslow 018,The Bell,POINT (-0.366505 51.46729)
490013777P,E02000543,Hounslow 018,Treaty Centre,POINT (-0.363065 51.46728)
490013777R,E02000543,Hounslow 018,Treaty Centre,POINT (-0.363841 51.46691)
490008397J,E02000543,Hounslow 018,Douglas Road (TW3),POINT (-0.361927 51.46889)
490008398H,E02000543,Hounslow 018,Fair Street,POINT (-0.3601 51.46927)
490013259U,E02000543,Hounslow 018,The Bell,POINT (-0.366412 51.46707)
490013777S,E02000543,Hounslow 018,Treaty Centre,POINT (-0.364334 51.46683)
490015444W,E02000543,Hounslow 018,The Bell,POINT (-0.368597 51.46719)
4900001162,E02000543,Hounslow 018,Hounslow Central Station,POINT (-0.367039 51.47089)
490008394N1,E02000543,Hounslow 018,Civic Street,POINT (-0.366073 51.47374)
490008394S,E02000543,Hounslow 018,Civic Street,POINT (-0.365842 51.47378)
490001156A,E02000543,Hounslow 018,Hounslow,POINT (-0.362626 51.46264)
490001156B,E02000543,Hounslow 018,Hounslow,POINT (-0.362784 51.46306)
490010808N,E02000543,Hounslow 018,Park Road  Whitton Road,POINT (-0.362797 51.46028)
490010808S,E02000543,Hounslow 018,Park Road  Whitton Road,POINT (-0.362567 51.45988)
490011160N,E02000543,Hounslow 018,Pownall Gardens,POINT (-0.362807 51.46443)
490011160S,E02000543,Hounslow 018,Pownall Gardens,POINT (-0.362492 51.46439)
490014634N,E02000543,Hounslow 018,Whitton Dene Hounslow,POINT (-0.362549 51.45835)
490014634S,E02000543,Hounslow 018,Whitton Dene Hounslow,POINT (-0.362401 51.45809)
490018275AF,E02000543,Hounslow 018,Hounslow Blenheim Centre,POINT (-0.361123 51.47084)
490018275AP,E02000543,Hounslow 018,Hounslow Blenheim Centre,POINT (-0.362726 51.47071)
